%eval_id interface     ClTemp1100     ClTemp1130     ClTemp1200     ClTemp1230     ClTemp1330             f1 
119          NO_ID    25.40866399    25.45206226    26.57850534    26.12484057    24.35791656    400741.9266 
120          NO_ID    25.68737857    26.81560107    24.70938096     27.0952166     27.0600365    340374.0803 
121          NO_ID    24.12219376    25.02164986    26.20748465    27.64131752    27.80219712    356918.3493 
122          NO_ID    21.24535673    20.72580575    24.10593878    26.92844205    27.54656456    372077.2884 
123          NO_ID             20    26.10712428    27.07013371    22.10137701    27.17563223    363990.2356 
124          NO_ID    24.49546356    22.87142864    26.27055247             28    27.91685426    356063.5184 
125          NO_ID    23.95819813    20.37191272             28             28    25.56230183    395256.4959 
126          NO_ID     23.8805109             20    27.60475409             20    27.71199817     387628.128 
127          NO_ID    24.68609197    25.87631631     20.9056514    23.66848829             28    371687.7497 
128          NO_ID     22.2514439     22.5074601    25.87071682    25.58899427    23.35109135    397750.4106 
129          NO_ID     23.0607024     24.5273641     23.6923729     24.4230738    27.27218657    387845.8559 
130          NO_ID    24.69120421    22.41173292    26.43285459    22.72557228    24.31751596    414822.5693 
131          NO_ID    21.21375986    20.34404393    23.39242564    27.05863362    27.35178739    372077.2884 
132          NO_ID             28    22.00147143             28    25.59726536    27.57472345    340807.0885 
133          NO_ID             28             20    23.42671497    23.69680622    27.22395129    379924.8763 
134          NO_ID    25.91176979    21.20918711    26.39481027    27.33399459    25.68334942    354038.3752 
135          NO_ID    24.07080959    22.38960972             28    26.33347587             28    356085.2556 
136          NO_ID    20.55156567    26.35598121    26.77642252    23.46997581    26.75654432    366987.1718 
137          NO_ID    20.13088106    23.88504171    27.29712742    21.84518496    26.57059708     383220.199 
138          NO_ID    21.52652513             20    21.48216596    27.51727955    24.95305224    423477.5049 
139          NO_ID    26.32360869    22.47713506             28    26.00204929    24.99421009    384611.9079 
140          NO_ID    25.70695006             20    26.13578943    24.66230637             28    363600.6968 
141          NO_ID    23.71884651    24.68230441    26.21849837    27.59766961    27.35622574    356431.3198 
142          NO_ID    24.36434409             28     27.6260543     22.7913047     27.5670392    356597.3931 
143          NO_ID    24.86739654    20.61025754      25.738612    24.74398582    26.28847406    384880.6806 
144          NO_ID    20.48585133    24.34673986     23.0092992    27.62404571    25.85135329    385597.2473 
145          NO_ID    27.55944704             20    21.99249742    26.53930839    22.02357216    414256.1634 
146          NO_ID    25.08543437    23.72418899    23.04256158      26.457864    25.41575864    411591.2222 
147          NO_ID    25.16800655    21.34941907    27.50012837    23.79759089             28     372708.654 
148          NO_ID    24.68579537             20     27.5175005    22.33198637    26.13510585    392447.5022 
149          NO_ID             20    24.22233474             28    21.63436851     27.1990722    379924.8763 
150          NO_ID    20.20223914     25.9617252    27.03809406    22.06567191    26.55067371    367285.5583 
151          NO_ID    24.23984902    25.34459778    21.68007525    23.73231012    27.75091663    388700.6868 
152          NO_ID     25.6926244    27.08288511    25.21360593    24.43933192    27.48853497    357286.1508 
153          NO_ID    27.88248649     20.9796298    27.94405047    27.80725647             28    340605.3603 
154          NO_ID    26.44794842             20             28    27.42826857    27.62226532    348532.0775 
155          NO_ID    20.22432759    26.23642654    27.82767874    24.84568328    22.31189251     406562.226 
156          NO_ID    23.58913392    26.12992472    20.69171474    23.56721621             28    371687.7497 
157          NO_ID    23.04545405    25.50728515    27.75541361    22.18141556    25.85976038    386452.0782 
158          NO_ID    25.30894854             20             28    27.04618526    23.55025434     403237.521 
159          NO_ID    25.47636237      23.202585    25.48564429     26.2690929    23.57883913    411991.5944 
160          NO_ID    24.29111141    24.82929068    25.89148778             28             28    356063.5184 
161          NO_ID    24.16581133    25.01447424    25.86674467    27.90194864             28    356878.8065 
162          NO_ID    23.48965201    27.22964525    24.76618122    23.68404379     27.6755662    372221.6245 
163          NO_ID    25.30640859    24.17624321    26.93469595             28    26.76189506    367986.3388 
164          NO_ID    23.46298337    21.58349698    26.28974475     27.7379729    24.60911687    400852.2931 
165          NO_ID    24.99760158    27.71686937    26.77366293    24.02761466    26.36818391    368496.8205 
166          NO_ID    25.30217093    25.35566135    20.76785873    23.99014799             28    389187.7163 
167          NO_ID    23.33359517    21.28554156    25.93951874    21.47734179    25.60490819    377424.3827 
168          NO_ID    25.40168211    23.67987726    25.97683518    25.01810321    25.16114657    417885.1872 
169          NO_ID    26.77647096    23.36508213    27.21116289    24.78785575    27.48791936    356453.0571 
170          NO_ID             20    21.03801429    24.10753814    27.37353776    27.89605994    379557.0748 
171          NO_ID    23.99315776             28    22.02728596    24.21982372    27.59588505    372221.6245 
172          NO_ID    21.69487174             20    25.00248265    24.17565635             28    395982.7776 
173          NO_ID    27.81348199    23.86815313    27.02213493     26.9999337    24.80733696    385083.7257 
174          NO_ID    23.85761041    24.75124847    25.76203679     27.8207727             28    356063.5184 
175          NO_ID    24.17792034     21.3952919    26.88818642             28    27.22685482    356453.0571 
176          NO_ID             28    20.01439303    23.74142851    24.25446467    27.33848446    372221.6245 
177          NO_ID     20.8739527    27.37126982    25.25169441    24.34558665    25.97709681    386452.0782 
178          NO_ID    21.08576528             20     27.0380521    22.59750565    25.84077743     393156.163 
179          NO_ID    24.75127808    22.51659954    27.49869208    26.13152092             28    356063.5184 
180          NO_ID     25.6730614    23.72076349     23.3558359    25.39174801    27.65020556    372910.3822 
181          NO_ID    25.92398682    21.89123311    27.43447629    25.22252716             28    356918.3493 
182          NO_ID    27.22024117    21.71337362    27.96126835    25.44714897    27.57925148    357452.2241 
183          NO_ID    23.71011957    26.73034734     24.0763255    24.04914655             28     371709.487 
184          NO_ID             20    21.55819289    23.92626936    27.92229859    27.96777802    379557.0748 
185          NO_ID             20     23.4922715             28    21.58806174    27.41174265    379924.8763 
186          NO_ID    25.20740168     21.9297844    27.29045649    25.75607457    26.87796929    356997.4787 
187          NO_ID    25.77586096     25.4097282             28    24.82623159             28    356918.3493 
188          NO_ID             20    25.00935992    27.55778754    22.02172634    26.59684389    391724.9222 
189          NO_ID             20    26.45917346    27.00267652    22.29096452    26.30868364    376704.4244 
190          NO_ID    20.84356427    20.50755764    24.99846967    26.99640576     27.6582582     372837.477 
191          NO_ID    24.48872144    23.48400655             28    27.54701284    26.50894597    367595.9676 
192          NO_ID     25.6564782    26.22891885             28             20    27.15409303    348344.2669 
193          NO_ID    25.87954353             28    23.87721083             28    27.85485574     340439.287 
194          NO_ID    25.96234676    21.72099739             28    25.21058156    27.72646624    357286.1508 
195          NO_ID    20.11591429    26.00525625             28    26.95656628    22.66223675    390290.6206 
196          NO_ID    25.81755103     27.7249892    25.24989913    24.19161094     27.4143369    357286.1508 
197          NO_ID    22.61483119    25.09128806    27.56148741    22.32215176    26.00412916     386040.577 
198          NO_ID    24.13037725    24.71604948    26.15108008    27.96425005    27.84933644    356063.5184 
199          NO_ID    24.01363905    20.95843449    27.29798254    22.69697209             28     371853.823 
